category,query,link
logistics_financial,"""видаткова накладна"" filetype:pdf",https://dobro-media-prod.s3-eu-west-1.amazonaws.com/projects/2025/01/13/media/Видаткова_накладна.pdf
logistics_financial,"""видаткова накладна"" filetype:pdf",https://printto.ua/uploads/pdf_market_invoices/2026/04/23/Sales-Invoice-49629-56003-2026-04-23.pdf
logistics_financial,"""видаткова накладна"" filetype:pdf",https://maslotom.com/image/catalog/Documents/Накладная+.pdf
logistics_financial,"""видаткова накладна"" filetype:pdf",https://buhplatforma.com.ua/files/2023/12/vudatkova_2023-blanc.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://appu.org.ua/wp-content/uploads/2025/01/nova-forma-ttn.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://e-ttn.gov.ua/wp-content/uploads/2026/03/Spetsyfikatsiia-XML-e-TTN.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://buhgalter911.com/uploads/blanks/Форма+№+1-ТН+з+03.01.2025.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://my.novaposhta.ua/data/Example_form_1_TH.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://mindev.gov.ua/storage/app/imported_content/66bb5422b1f2f.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://oblikbudget.com.ua/files/2024/07_2024/TTN_2024_zrazok.pdf
logistics_financial,"""товарно транспортна накладна"" filetype:pdf",https://mindev.gov.ua/storage/app/sites/1/uploaded-files/nakaz-e-ttn-tov-ats-1.pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://case-ukraine.com.ua/content/uploads/2022/04/CASE_zvit_acty.pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://licey12.chernivtsy.com.ua/wp-content/uploads/2022/01/акт-виконання-робіт.pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://budcraft.construction/wp-content/uploads/2025/06/mg-80m2-n.pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://adalet.com.ua/Zrazok/Акт-викон.-робіт-.pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://wiki-v2.edin.ua/books/xml-specifikaciyi-dokumentiv/page/akt-vikonanix-robit-comdoc-013/export/pdf
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://www.hts.kharkov.ua/docs/2026_02_VDS_dodat_3.pdf?v=0.1
logistics_financial,"""акт виконаних робіт"" filetype:pdf",https://buhexpert8.ru/wp-content/uploads/2026/03/Akt-vypolnennyh-rabot-blank.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://ukraine-oss.com/wp-content/uploads/2023/04/rahunok-na-oplatu-2-pivrichchya-2023.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://static.dobro.ua/projects/2026/03/12/media/Рахунок_на_оплату_Думанський_Н.А.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://profhub.com.ua/wp-content/uploads/2025/01/рахунок-розяснення.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://printto.ua/uploads/pdf_invoices/2026/05/05/Invoices-50887-combined.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://eetrade.org/wp-content/uploads/2020/05/Зразок-рахунку-на-оплату.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://www.energyresourceri.com.ua/wp-content/uploads/2025/11/pryklad-roz-iasnennia-rakhunku-za-elektrychnu-enerhiiu.pdf
logistics_financial,"""рахунок на оплату"" filetype:pdf",https://dobro-media-prod.s3-eu-west-1.amazonaws.com/projects/2025/03/05/media/рахунок.pdf
handwritten,бланк медичної довідки заповнений від руки,https://www.school11.org.ua/wp-content/uploads/2024/01/Медична_довідка_витяг_з_медичної_картки_амбулаторного_хворого.pdf
handwritten,медична карта пацієнта заповнена від руки,https://www.fichier-pdf.fr/2015/04/18/2013-555hozl-ykpmd/2013-555hozl-ykpmd.pdf
handwritten,направлення на аналізи заповнене від руки,https://bloodservice.org.ua/wp-content/uploads/2020/12/NAPRAVLENNYA-NA-IMUNOGEMATOLOGICHNI-DOSLIDZHENNYA.pdf
handwritten,інформована згода пацієнта заповнена від руки,https://www.csdlab.ua/sites/default/files/text-files/informovana-zgoda-panorama-2022.docx-1.pdf
handwritten,інформована згода пацієнта заповнена від руки,https://ubmdr.org/Articles/ubmdr_anketa.pdf
handwritten,анкета пацієнта заповнена від руки,https://www.kv-thueringen.de/fileadmin/media2/Kommunikation/20220324_Patientenfragebogen_ukrainisch_ausfuellbar.pdf
handwritten,анкета пацієнта заповнена від руки,https://www.sozialministerium.gv.at/dam/jcr:ad70a05d-ee65-4789-871a-08aefca6f3cf/220425_Schutzimpfung-Allgemein-Formular_v1-0_UKR_pdfUA.pdf
handwritten,анкета пацієнта заповнена від руки,https://essuir.sumdu.edu.ua/bitstream/123456789/92572/1/Sytnyk.pdf
handwritten,анкета пацієнта заповнена від руки,https://cerebrolysin.com.ua/fileadmin/user_upload/stroke/addition/Cerebrolysin-Scales-21.pdf
handwritten,анкета пацієнта заповнена від руки,https://dspace.library.khai.edu/xmlui/bitstream/handle/123456789/3392/Dudka.pdf?sequence=1&isAllowed=y
handwritten,анкета пацієнта заповнена від руки,https://www.doctorsoftheworld.org.uk/wp-content/uploads/2022/10/Child-questionnaire-in-English-with-Ukrainian-translation-0-15-years.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://media.chnu.edu.ua/media/lpao1tus/zaiava_onlain_2024.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://kievnrc6.org.ua/sites/kievnrc6.org.ua/files/inline-files/zrazki-zayav.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://school24.poltava.ua/wp-content/uploads/2026/02/zrazok_zayavi.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://specrada.bio.gov.ua/sites/default/files/docs/zayava.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://www.ipep.com.ua/data/admin/ckeditor/kcfinder/upload/files/SVR/1.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://ivinas.gov.ua/images/onp/normativ/Зразок_заяви_2021.pdf
handwritten,"""заява"" ""від руки"" filetype:pdf",https://postup.org.ua/images/docs/zayava_2.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://moz.gov.ua/storage/uploads/f1cad6e2-eb87-4d9d-9234-ad7d8ea7e67e/3.-Пояснювальна-записка-(3)-(2).pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://mincult.gov.ua/wp-content/uploads/2025/11/03.-poyasnyuvalna.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://marad.gov.ua/storage/app/sites/1/uploaded-files/poyasnyuvalna-zapiska-2.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://akzent.zp.ua/wp-content/uploads/2018/08/Poyasnyuvalna-zapiska.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",http://inmad.vntu.edu.ua/portal/static/F41D7FEB-36E8-4CE9-AA0B-90019FE1B6C4.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://kharkivoda.gov.ua/content/documents/869/86900/files/Пояснювальна+записка(1).pdf?sv
handwritten,"""пояснювальна записка"" filetype:pdf",https://nmv.pnu.edu.ua/wp-content/uploads/sites/118/2018/11/013-Poiasniuvalna-zapyska.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://dnmcps.com.ua/sites/default/files/2018-09/пояснювальна+записка_0.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://xn--j1acefaf7g8c.xn--k1ajr.xn--j1amh/wp-content/uploads/2021/07/poiasniuvalna-zapyska-za-ii-kvartal-2021.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://mindev.gov.ua/storage/app/sites/1/uploaded-files/poiasniuvalna-zapiska.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://amcu.gov.ua/static-objects/amcu/sites/1/+записка.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://tax.gov.ua/data/normativ/000/005/79570/Poyasnyuvalna_zapiska.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://mof.gov.ua/storage/files/П-2+Поясн+записка+.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://naqa.gov.ua/wp-content/uploads/2020/07/Пояснювальна-записка.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://mkrmk.at.ua/avatar/programm_1.Poyasnuvalna_zagiska.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://thepage.ua/storage/284104/poyasnyuvalna-dekriminalizatsiya-porno.pdf
handwritten,"""пояснювальна записка"" filetype:pdf",https://learn.ztu.edu.ua/pluginfile.php/313805/mod_page/content/23/Oforml_pract.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://nsj.gov.ua/files/15216247442.4.2.+Презентація+3.+Підготовка+пояснень+судді.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://www.victorija.ua/blanki-ta-formi-dokumentiv/vymoha-pro-nadannia-pysmovykh-poiasnen-pratsivnykom.html?print=pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://kpi.ua/files/admin-rule.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://dduvs.edu.ua/wp-content/uploads/files/Structure/library/student/zvpdtkdn.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://court.gov.ua/storage/portal/sud2035/Zrazki646_25.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://www.vestnik-pravo.mgu.od.ua/archive/juspradenc52/22.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://unba.org.ua/assets/uploads/publications/Dokazi.pdf
handwritten,"""письмові пояснення"" filetype:pdf",https://decentralization.ua/uploads/attachment/document/618/ЗРАЗКИ-21.07.20.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://ombudsman.gov.ua/storage/app/media/uploaded-files/Зразок+заяви.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://nadpsu.edu.ua/wp-content/uploads/2025/07/vymogy-do-zvernen-ta-zrazok-zayavy.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://dbr.gov.ua/assets/files/myk_doc/zrazki-dokumentiv-dlya-zvernen-gromadyan.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://uoz.cn.ua/zgzakonprozvergr2020.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://www.helsinki.org.ua/wp-content/uploads/2020/10/Press_Electron-Zvernenya_Sumy_A4.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://www.irrp.org.ua/wp-content/uploads/2014/12/Zrazok-zapytu-na-publichnu-informatsiyu.pdf
handwritten,"""заява громадянина"" filetype:pdf",https://www.te.ukrstat.gov.ua/files/activgus16/activgus16_3.pdf
handwritten,"""службова записка"" filetype:pdf",https://karazin.ua/storage/static-content/source/documents/zrazky/vidpov.pdf
handwritten,"""службова записка"" filetype:pdf",https://nubip.edu.ua/sites/default/files/Зразок_службової.pdf
handwritten,"""службова записка"" filetype:pdf",https://nsj.gov.ua/files/1764763579Додаток+33.+Служб.+записка.pdf
handwritten,"""службова записка"" filetype:pdf",https://karazin.ua/storage/static-content/source/documents/zrazky/zav-stroky.pdf
handwritten,"""службова записка"" filetype:pdf",https://court.gov.ua/userfiles/slyzbova+zapuska.pdf
handwritten,"""службова записка"" filetype:pdf",https://xn--b1ab1cbr3h.xn--k1ajr.xn--j1amh/wp-content/uploads/2021/09/sluzhbova-zapyska-obhruntuvannia.pdf
handwritten,"""службова записка"" filetype:pdf",https://e-forest.gov.ua/wp-content/uploads/2025/09/Obhruntuvannia-Laky-serpen-2025r..pdf
handwritten,"""службова записка"" filetype:pdf",https://nure.ua/wp-content/uploads/2024/Docs_Academic_Council/sluzhbova-zapiska-1.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",https://vpusp.vn.ua/wp-content/uploads/2023/01/glushhyk-ukr-dilovi-papery.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",https://www.duikt.edu.ua/uploads/l_123_52036140.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",http://www.dgma.donetsk.ua/metod/ugo/um/do/mudsr.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",https://knu.ua/pdfs/official/acts/akt-vvedennya-v-ekspluataciyu.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",https://ombudsman.gov.ua/storage/app/media/uploaded-files/інструкція+з+діловодства+Секретаріат+наказ+53.15.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",https://rouoz.gov.ua/media/uploads/Інструкція_про_діловодство.pdf
handwritten,"""службова записка"" ""від руки"" filetype:pdf",http://www.vtei.com.ua/doc/dtu/307278.pdf
handwritten,"""службовий допис"" filetype:pdf",https://lv.tax.gov.ua/data/files/262104.pdf
handwritten,"""службовий допис"" filetype:pdf",https://khpcc.com/wp-content/uploads/2022/01/karantynni-obmezhennia-z-21.01.2-do-04.02.22.pdf
handwritten,"""розписка"" filetype:pdf",https://moodle.znu.edu.ua/pluginfile.php/1072361/mod_resource/content/0/Розписка.pdf
handwritten,"""розписка"" filetype:pdf",https://www.victorija.ua/blanki-ta-formi-dokumentiv/rozpyska-pro-otrymannia-koshtiv-prosta-forma.html?print=pdf
handwritten,"""розписка"" filetype:pdf",https://kyiv.asnu.net/files/xinha/ALLA1/DOGOVORA/2025/12._________________._____________.pdf
handwritten,"""розписка"" filetype:pdf",https://caritas.kyiv.ua/images/Rozpiska.pdf
handwritten,"""розписка"" filetype:pdf",https://rozdilna-rda.od.gov.ua/wp-content/uploads/2022/03/19-yak-pravylno-napysaty-rozpysku-shhob-potim-povernuty-grosh.pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://jetiq.vntu.edu.ua/fdb/1001/16._Доручення._Розписка.pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://kpksynergia.com/wp-content/uploads/2024/08/gr.2m-1-urok-15-16.pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://kr-rada.gov.ua/site/uploads/files/News/zgoda-IRC-1.pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://court.gov.ua/userfiles/zayava+kopiya+rishennya+uhvali+sudu(1).pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://s3.amazonaws.com/s3.classmill.com/modules/files/wLpQ/-a3a9.pdf
handwritten,"""розписка"" ""від руки"" filetype:pdf",https://repository.vsau.org/getfile.php/1905.pdf
handwritten,"""розписка"" ""зразок"" filetype:pdf",https://advocate-neroda.com.ua/wp-content/uploads/2024/02/rozpyska-zrazok.pdf
handwritten,"""розписка"" ""зразок"" filetype:pdf",https://dpsz.ua/upload/BLANKS/raspiska_zrazok.pdf
handwritten,"""боргова розписка"" filetype:pdf",https://lsej.org.ua/11_2022/42.pdf
handwritten,"""боргова розписка"" filetype:pdf",https://uploads.teachablecdn.com/attachments/BVYeiJOXQkRvJUTmZ7Gq_Облігації_чеклист+(1).pdf
handwritten,"""боргова розписка"" filetype:pdf",https://supreme.court.gov.ua/userfiles/media/new_folder_for_uploads/supreme/2023_prezent/Borgovi_zobov_podil_maina_podr.pdf
handwritten,"""боргова розписка"" filetype:pdf",https://www.sumyjust.gov.ua/wp-content/uploads/2025/03/borh-po-alimentam-i-vykonavchyy-napys-notariusa-iak-alternatyva-sudovym-sporam.pdf
handwritten,"""боргова розписка"" filetype:pdf",https://www.apdp.in.ua/v33/37.pdf
handwritten,"""розписка про отримання коштів"" filetype:pdf",https://www.victorija.ua/mitka/zrazok/page/2?print=pdf-search
handwritten,"""рапорт"" filetype:pdf",https://warbooks.com.ua/contents/zrazky-raportiv-u-zsu.pdf
handwritten,"""рапорт"" filetype:pdf",https://api-cf.dtkt.ua/documents/download/pdf/1207.4796.1
handwritten,"""рапорт"" filetype:pdf",https://www.amia.by/book/umk/Kaf_PI/deloproizvodstvo/project/DswMedia/zadanie_1.pdf
handwritten,"""рапорт"" filetype:pdf",https://legalaid.gov.ua/wp-content/uploads/2025/01/zbirka-raportiv-onovlena-u-sichni-2025-roku.pdf
handwritten,"""рапорт"" filetype:pdf",https://mod.gov.ua/assets/531_nm_2024_040e6ea825.PDF
handwritten,"""рапорт"" filetype:pdf",https://szn-mama.ru/wp-content/uploads/2024/06/Как-составить-рапорт.pdf
handwritten,"""рапорт"" filetype:pdf",https://mvd.ru/upload/site939/document_file/Raport_na_SKL_sotrudnika.pdf
handwritten,"""рапорт"" ""від руки"" filetype:pdf",https://turbota.mil.gov.ua/wp-content/uploads/2024/08/instrukcziya_z_dilovodstva_u_zs_2023_na_21.12.23.pdf
handwritten,"""рапорт"" ""від руки"" filetype:pdf",https://lg.dsns.gov.ua/upload/2/4/3/9/8/3/5/tipova-instrukciia-z-dilovodstva-v-teritorialnix-organax-dsns.pdf
handwritten,"""рапорт"" ""від руки"" filetype:pdf",https://lexinform.com.ua/wp-content/uploads/2025/01/lex-instruktsiya-z-dilovodstva-u-zbrojnyh-sylah.pdf
handwritten,"""рапорт"" ""від руки"" filetype:pdf",https://sprotyvg7.com.ua/wp-content/uploads/2024/12/Порядок-оформлення-БР.pdf
handwritten,"""рапорт"" ""від руки"" filetype:pdf",https://nvkarta.com/project/library/uploads/military/material/(uk)_spysannya_viyskovoho_mayna_za_inspektorskym_posvidchennyam.pdf
handwritten,"""військовий рапорт"" ""від руки"" filetype:pdf",https://duikt.edu.ua/uploads/l_1581_41971199.pdf
handwritten,"""акт"" ""від руки"" filetype:pdf",https://wetrade.com.ua/media/share/akt-defektovki.pdf
handwritten,"""акт"" ""від руки"" filetype:pdf",https://buhplatforma.com.ua/files/2025/07/Zrazok-Akta-vvedennia-v-ekspluatatsiiu-OZ-u-FOP.pdf
handwritten,"""акт"" ""від руки"" filetype:pdf",https://ibuhgalter.net/storage/web/source/1/31BB001.pdf
handwritten,"""акт"" ""від руки"" filetype:pdf",https://dduvs.edu.ua/wp-content/uploads/files/Structure/library/student/0922_3.pdf
handwritten,"""акт"" ""від руки"" filetype:pdf",https://buhgalter.isu.net.ua/sites/default/files/examples_preview/07.05_akt_vvedennya_v_ekspluataciyu.pdf
handwritten,"""протокол допиту"" filetype:pdf",https://pgp-journal.kiev.ua/archive/2020/9/38.pdf
handwritten,"""протокол допиту"" filetype:pdf",https://kelmczasopisma.com/public/viewpdf/1083
handwritten,"""протокол допиту"" filetype:pdf",https://axellegal.com.ua/wp-content/uploads/2026/04/rekomendaczyy_advokata_y_obrazecz_protokola_doprosa.pdf
handwritten,"""протокол допиту"" filetype:pdf",https://ksud.cnu.edu.ua/wp-content/uploads/sites/84/2020/01/Кримінально-процесуальні-документи-1.pdf
handwritten,"""протокол допиту"" filetype:pdf",https://npu.ua/wp-content/uploads/2025/06/dopyt.pdf
handwritten,"""протокол допиту"" filetype:pdf",https://oldiplus.ua/files/contents/286.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://vidchui.org/wp-content/uploads/2024/11/Polozhennya_Konkurs_POLIT_DO_ZNAN.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://knu.ua/pdfs/official/Instrukciya-z-dilovodstva-2024.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://sprotyvg7.com.ua/wp-content/uploads/2022/04/ВКДП-53-0001.02-Тимчасовий-порядок-оформлення-оперативних-бойових-документів.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://ecopy.posibnyky.vntu.edu.ua/txt/2018/Abramchuk_praktykum_z_ukt_movy_p029.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://fpk.in.ua/images/biblioteka/2FMB_Pravo/Shevchuk_Dilove_movlennya1728619156.pdf
handwritten,"""пояснення"" ""від руки"" filetype:pdf",https://rp.gov.ua/upload-files/About/RegulatoryDoc/DSK_v2.pdf
editable_docs,"""договір"" filetype:docx",https://antares-apart.com.ua/userfiles/file/договір+оферти_ANTARES.pdf
